Age,Gender,Item_Purchased,Category,Purchase_Amount_(USD),Location,Size,Color,Season,Review_Rating,Subscription_Status,Payment_Method,Shipping_Type,Discount_Applied,Promo_Code_Used,Previous_Purchases,Preferred_Payment_Method,Frequency_of_Purchases,Frequency_Purch_per_year,Subscription_Num,Latitude,Longitude
23,Female,Dress,Clothing,97,Louisiana,XL,Teal,Winter,4.7,No,PayPal,Standard,No,No,32,Debit Card,Annually,1,0,30.8703881,-92.007126
70,Female,Skirt,Clothing,27,North Dakota,M,White,Summer,3.2,No,Cash,Standard,No,No,15,Bank Transfer,Every 3 Months,4,0,47.6201461,-100.540737
23,Female,Shorts,Clothing,28,Rhode Island,M,Black,Spring,5.0,No,Bank Transfer,Standard,No,No,25,Credit Card,Monthly,12,0,41.7962409,-71.5992372
43,Female,Jeans,Clothing,67,Connecticut,L,Maroon,Fall,4.9,No,Cash,Free Shipping,No,No,27,PayPal,Monthly,12,0,41.6500201,-72.7342163
29,Female,Socks,Clothing,70,New York,M,Cyan,Fall,4.9,No,Cash,Express,No,No,39,Bank Transfer,Quarterly,4,0,40.7127281,-74.0060152
61,Female,Coat,Outerwear,95,Kentucky,M,Violet,Fall,3.7,No,Cash,Express,No,No,49,Venmo,Bi-Weekly,26,0,37.5726028,-85.1551411
29,Female,Boots,Footwear,24,Maine,L,Yellow,Spring,3.0,No,Cash,Express,No,No,12,Venmo,Bi-Weekly,26,0,45.709097,-68.8590201
66,Female,Belt,Accessories,35,Missouri,S,Yellow,Winter,2.6,No,PayPal,Standard,No,No,13,Bank Transfer,Weekly,52,0,38.7604815,-92.5617875
46,Female,Shoes,Footwear,22,Georgia,L,Olive,Winter,2.6,No,Credit Card,Standard,No,No,22,Bank Transfer,Quarterly,4,0,32.3293809,-83.1137366
34,Female,Scarf,Accessories,66,Arizona,L,Olive,Fall,4.8,No,Bank Transfer,Standard,No,No,19,Credit Card,Every 3 Months,4,0,34.395342,-111.763275
51,Female,Blouse,Clothing,83,New Hampshire,M,Magenta,Summer,3.2,No,Bank Transfer,2-Day Shipping,No,No,3,Cash,Bi-Weekly,26,0,43.4849133,-71.6553992
26,Female,Dress,Clothing,95,Georgia,M,Orange,Fall,4.9,No,Venmo,Next Day Air,No,No,50,Credit Card,Weekly,52,0,32.3293809,-83.1137366
23,Female,Shorts,Clothing,41,California,S,Beige,Summer,3.4,No,Cash,2-Day Shipping,No,No,15,PayPal,Annually,1,0,36.7014631,-118.755997
52,Female,Blouse,Clothing,77,Arizona,L,Brown,Summer,2.7,No,Debit Card,Store Pickup,No,No,44,Credit Card,Every 3 Months,4,0,34.395342,-111.763275
39,Female,Sneakers,Footwear,52,Florida,L,Indigo,Fall,4.8,No,Debit Card,Express,No,No,48,Debit Card,Monthly,12,0,27.7567667,-81.4639835
39,Female,Gloves,Accessories,41,New York,XL,Gray,Winter,4.1,No,Cash,Standard,No,No,4,Venmo,Bi-Weekly,26,0,40.7127281,-74.0060152
33,Female,Hoodie,Clothing,28,Idaho,M,Yellow,Winter,4.6,No,PayPal,Store Pickup,No,No,12,PayPal,Bi-Weekly,26,0,43.6447642,-114.015407
33,Female,Sweater,Clothing,90,Virginia,S,Violet,Summer,4.4,No,Debit Card,Standard,No,No,33,Debit Card,Annually,1,0,37.1232245,-78.4927721
23,Female,Sunglasses,Accessories,55,Michigan,M,Magenta,Spring,3.5,No,Bank Transfer,2-Day Shipping,No,No,40,Cash,Annually,1,0,43.6211955,-84.6824346
31,Female,Belt,Accessories,73,New Hampshire,M,Blue,Spring,4.8,No,Cash,Next Day Air,No,No,38,Cash,Every 3 Months,4,0,43.4849133,-71.6553992
27,Female,Dress,Clothing,87,South Dakota,M,Gray,Fall,2.9,No,PayPal,2-Day Shipping,No,No,19,Venmo,Every 3 Months,4,0,44.6471761,-100.348761
48,Female,Jacket,Outerwear,89,South Dakota,M,Gold,Winter,3.2,No,Cash,2-Day Shipping,No,No,38,Bank Transfer,Quarterly,4,0,44.6471761,-100.348761
61,Female,Boots,Footwear,82,New Jersey,L,Lavender,Spring,4.4,No,Cash,2-Day Shipping,No,No,18,Venmo,Fortnightly,26,0,40.0757384,-74.4041622
63,Female,Sandals,Footwear,80,Wyoming,M,Black,Spring,4.6,No,Bank Transfer,Next Day Air,No,No,24,PayPal,Monthly,12,0,43.1700264,-107.568534
19,Female,Scarf,Accessories,87,Alabama,L,Charcoal,Summer,2.6,No,PayPal,2-Day Shipping,No,No,29,Venmo,Quarterly,4,0,33.2588817,-86.8295337
21,Female,Blouse,Clothing,41,South Dakota,M,Violet,Spring,3.1,No,Cash,Store Pickup,No,No,14,PayPal,Annually,1,0,44.6471761,-100.348761
28,Female,Hoodie,Clothing,83,South Carolina,M,Charcoal,Spring,4.3,No,Bank Transfer,Standard,No,No,44,Cash,Fortnightly,26,0,33.6874388,-80.4363743
29,Female,Sunglasses,Accessories,71,New Mexico,M,Maroon,Summer,3.1,No,Cash,Standard,No,No,18,Bank Transfer,Quarterly,4,0,34.5802074,-105.996047
23,Female,Hoodie,Clothing,76,Connecticut,XL,Purple,Spring,4.6,No,Bank Transfer,Store Pickup,No,No,19,Bank Transfer,Bi-Weekly,26,0,41.6500201,-72.7342163
37,Female,Scarf,Accessories,34,Kansas,S,Peach,Spring,4.6,No,Cash,Express,No,No,4,Cash,Weekly,52,0,38.27312,-98.5821872
67,Female,Dress,Clothing,81,South Carolina,XL,Olive,Spring,2.7,No,PayPal,Free Shipping,No,No,25,Cash,Bi-Weekly,26,0,33.6874388,-80.4363743
34,Female,T-shirt,Clothing,47,North Carolina,M,Indigo,Summer,3.0,No,Debit Card,Next Day Air,No,No,3,PayPal,Monthly,12,0,35.6729639,-79.0392919
58,Female,Skirt,Clothing,36,Wyoming,S,Magenta,Summer,3.3,No,Bank Transfer,Store Pickup,No,No,40,Debit Card,Quarterly,4,0,43.1700264,-107.568534
45,Female,Jeans,Clothing,51,Louisiana,M,Gold,Spring,2.7,No,Debit Card,Free Shipping,No,No,5,Cash,Weekly,52,0,30.8703881,-92.007126
63,Female,Hoodie,Clothing,86,Louisiana,M,Orange,Fall,3.3,No,Bank Transfer,Standard,No,No,17,Debit Card,Annually,1,0,30.8703881,-92.007126
68,Female,Jeans,Clothing,41,Alabama,M,Gold,Fall,4.3,No,Venmo,Store Pickup,No,No,36,Bank Transfer,Every 3 Months,4,0,33.2588817,-86.8295337
41,Female,Sandals,Footwear,90,Minnesota,XL,Purple,Fall,4.8,No,Cash,Express,No,No,41,Venmo,Annually,1,0,45.9896587,-94.6113288
50,Female,Hat,Accessories,93,New Mexico,L,Charcoal,Fall,3.3,No,Debit Card,Standard,No,No,20,Venmo,Bi-Weekly,26,0,34.5802074,-105.996047
24,Female,Gloves,Accessories,56,Tennessee,M,Cyan,Fall,4.3,No,Bank Transfer,Next Day Air,No,No,2,Cash,Every 3 Months,4,0,35.7730076,-86.2820081
21,Female,Socks,Clothing,39,New Mexico,M,Cyan,Summer,3.0,No,Debit Card,2-Day Shipping,No,No,31,Debit Card,Monthly,12,0,34.5802074,-105.996047
18,Female,Jacket,Outerwear,86,Texas,XL,Green,Fall,4.8,No,Credit Card,2-Day Shipping,No,No,23,Bank Transfer,Fortnightly,26,0,31.2638905,-98.5456116
63,Female,T-shirt,Clothing,82,Washington,M,Silver,Spring,2.9,No,PayPal,Standard,No,No,30,Credit Card,Annually,1,0,38.8950368,-77.0365427
47,Female,Sandals,Footwear,29,Michigan,M,Teal,Summer,3.6,No,Credit Card,Standard,No,No,26,Cash,Every 3 Months,4,0,43.6211955,-84.6824346
58,Female,Hat,Accessories,27,Minnesota,M,Magenta,Fall,3.5,No,Cash,Store Pickup,No,No,40,Venmo,Annually,1,0,45.9896587,-94.6113288
46,Female,Gloves,Accessories,25,Delaware,L,Maroon,Spring,4.7,No,Bank Transfer,2-Day Shipping,No,No,19,Bank Transfer,Annually,1,0,38.6920451,-75.4013315
35,Female,Dress,Clothing,31,California,M,Gold,Winter,4.4,No,Bank Transfer,Free Shipping,No,No,4,Credit Card,Monthly,12,0,36.7014631,-118.755997
42,Female,Hoodie,Clothing,23,Wisconsin,L,Purple,Winter,3.3,No,Cash,Store Pickup,No,No,33,Debit Card,Fortnightly,26,0,44.4308975,-89.6884637
48,Female,Belt,Accessories,47,Kentucky,M,Lavender,Fall,4.3,No,Debit Card,Express,No,No,29,Debit Card,Monthly,12,0,37.5726028,-85.1551411
28,Female,Gloves,Accessories,67,Nevada,M,Maroon,Fall,4.0,No,Venmo,2-Day Shipping,No,No,47,PayPal,Bi-Weekly,26,0,39.5158825,-116.853722
44,Female,Scarf,Accessories,75,North Carolina,S,Magenta,Winter,4.9,No,Cash,2-Day Shipping,No,No,50,Venmo,Weekly,52,0,35.6729639,-79.0392919
60,Female,Sandals,Footwear,82,Louisiana,M,Turquoise,Summer,2.9,No,Credit Card,Express,No,No,28,Credit Card,Fortnightly,26,0,30.8703881,-92.007126
38,Female,Sneakers,Footwear,32,New Jersey,XL,Silver,Summer,4.0,No,Venmo,2-Day Shipping,No,No,5,Cash,Fortnightly,26,0,40.0757384,-74.4041622
46,Female,Dress,Clothing,41,Wisconsin,M,Purple,Fall,4.3,No,Bank Transfer,Store Pickup,No,No,12,Credit Card,Annually,1,0,44.4308975,-89.6884637
39,Female,Jewelry,Accessories,89,Arkansas,M,Violet,Winter,2.7,No,Venmo,2-Day Shipping,No,No,4,PayPal,Weekly,52,0,35.2048883,-92.4479108
22,Female,Hat,Accessories,82,Texas,XL,Peach,Fall,5.0,No,PayPal,Store Pickup,No,No,22,Bank Transfer,Bi-Weekly,26,0,31.2638905,-98.5456116
44,Female,Scarf,Accessories,99,Illinois,L,Green,Winter,4.4,No,Debit Card,Express,No,No,32,PayPal,Weekly,52,0,40.0796606,-89.4337288
69,Female,Blouse,Clothing,98,Mississippi,L,Teal,Fall,3.5,No,Bank Transfer,Express,No,No,32,Venmo,Quarterly,4,0,32.9715285,-89.7348497
39,Female,Belt,Accessories,54,Delaware,M,Silver,Winter,3.3,No,Credit Card,Next Day Air,No,No,48,Cash,Every 3 Months,4,0,38.6920451,-75.4013315
53,Female,Blouse,Clothing,88,Georgia,L,Purple,Summer,3.8,No,Cash,Free Shipping,No,No,35,Credit Card,Monthly,12,0,32.3293809,-83.1137366
52,Female,T-shirt,Clothing,43,Kansas,L,Lavender,Summer,4.5,No,Credit Card,Standard,No,No,44,Debit Card,Fortnightly,26,0,38.27312,-98.5821872
65,Female,Hat,Accessories,73,Oklahoma,M,Lavender,Winter,4.8,No,Credit Card,Store Pickup,No,No,29,Cash,Weekly,52,0,34.9550817,-97.2684063
48,Female,Hat,Accessories,50,New Jersey,M,Peach,Fall,2.9,No,Debit Card,Store Pickup,No,No,26,Credit Card,Monthly,12,0,40.0757384,-74.4041622
27,Female,Sneakers,Footwear,73,Utah,L,Green,Spring,3.2,No,PayPal,Express,No,No,3,Debit Card,Quarterly,4,0,39.4225192,-111.714358
39,Female,Gloves,Accessories,51,Montana,M,Orange,Spring,2.8,No,Venmo,Free Shipping,No,No,1,Bank Transfer,Bi-Weekly,26,0,47.3752671,-109.638757
59,Female,Socks,Clothing,22,Ohio,M,Pink,Winter,3.3,No,Bank Transfer,Standard,No,No,17,PayPal,Annually,1,0,40.2253569,-82.6881395
52,Female,Sandals,Footwear,32,Colorado,L,Cyan,Fall,3.3,No,Cash,Free Shipping,No,No,17,Credit Card,Fortnightly,26,0,38.7251776,-105.607716
50,Female,Sandals,Footwear,38,California,L,Lavender,Summer,4.2,No,PayPal,2-Day Shipping,No,No,36,Cash,Weekly,52,0,36.7014631,-118.755997
32,Female,Boots,Footwear,66,Utah,L,Yellow,Winter,3.6,No,PayPal,Express,No,No,32,Credit Card,Fortnightly,26,0,39.4225192,-111.714358
40,Female,Backpack,Accessories,20,Kansas,M,Olive,Spring,4.6,No,Credit Card,Express,No,No,50,PayPal,Bi-Weekly,26,0,38.27312,-98.5821872
26,Female,Coat,Outerwear,44,Illinois,M,Brown,Summer,3.6,No,Venmo,2-Day Shipping,No,No,39,Venmo,Annually,1,0,40.0796606,-89.4337288
47,Female,Sunglasses,Accessories,31,Minnesota,L,Pink,Spring,4.0,No,Credit Card,Next Day Air,No,No,17,PayPal,Monthly,12,0,45.9896587,-94.6113288
51,Female,Jacket,Outerwear,45,New York,M,Cyan,Fall,2.7,No,Debit Card,Free Shipping,No,No,39,Bank Transfer,Every 3 Months,4,0,40.7127281,-74.0060152
47,Female,Dress,Clothing,71,Arizona,L,Maroon,Summer,4.4,No,Credit Card,Store Pickup,No,No,5,PayPal,Annually,1,0,34.395342,-111.763275
53,Female,Scarf,Accessories,96,Tennessee,XL,Magenta,Fall,3.2,No,Bank Transfer,Standard,No,No,47,Debit Card,Annually,1,0,35.7730076,-86.2820081
35,Female,Blouse,Clothing,32,Arkansas,M,Violet,Winter,2.6,No,Cash,Next Day Air,No,No,18,Venmo,Weekly,52,0,35.2048883,-92.4479108
38,Female,Backpack,Accessories,90,Colorado,L,Silver,Summer,3.4,No,Credit Card,Free Shipping,No,No,31,Credit Card,Every 3 Months,4,0,38.7251776,-105.607716
69,Female,Jewelry,Accessories,68,Nevada,M,Maroon,Spring,5.0,No,Credit Card,2-Day Shipping,No,No,39,Debit Card,Fortnightly,26,0,39.5158825,-116.853722
47,Female,Shorts,Clothing,45,Kansas,M,Gray,Winter,2.9,No,Cash,Store Pickup,No,No,12,Bank Transfer,Weekly,52,0,38.27312,-98.5821872
31,Female,Skirt,Clothing,67,New York,M,White,Winter,5.0,No,Cash,Free Shipping,No,No,45,Cash,Bi-Weekly,26,0,40.7127281,-74.0060152
68,Female,Skirt,Clothing,57,Minnesota,M,Brown,Fall,4.4,No,Debit Card,Standard,No,No,33,Credit Card,Fortnightly,26,0,45.9896587,-94.6113288
51,Female,Jeans,Clothing,60,Ohio,M,Silver,Summer,3.5,No,Cash,2-Day Shipping,No,No,3,PayPal,Annually,1,0,40.2253569,-82.6881395
20,Female,Handbag,Accessories,32,Arizona,M,Yellow,Spring,3.8,No,Bank Transfer,Express,No,No,5,Venmo,Every 3 Months,4,0,34.395342,-111.763275
27,Female,Handbag,Accessories,29,Kentucky,S,Magenta,Fall,3.8,No,Venmo,Store Pickup,No,No,23,Debit Card,Monthly,12,0,37.5726028,-85.1551411
67,Female,Coat,Outerwear,20,Minnesota,M,Blue,Spring,3.9,No,Debit Card,Next Day Air,No,No,39,Credit Card,Fortnightly,26,0,45.9896587,-94.6113288
21,Female,Jewelry,Accessories,98,Arkansas,M,Green,Winter,3.3,No,Debit Card,Next Day Air,No,No,10,Credit Card,Annually,1,0,35.2048883,-92.4479108
20,Female,Sweater,Clothing,27,Wyoming,M,Yellow,Fall,2.9,No,Venmo,Next Day Air,No,No,4,Credit Card,Bi-Weekly,26,0,43.1700264,-107.568534
35,Female,Jacket,Outerwear,67,North Dakota,XL,Cyan,Spring,3.7,No,Debit Card,2-Day Shipping,No,No,18,Credit Card,Monthly,12,0,47.6201461,-100.540737
58,Female,Shoes,Footwear,82,Alabama,L,Gold,Winter,3.7,No,Bank Transfer,Express,No,No,1,Debit Card,Every 3 Months,4,0,33.2588817,-86.8295337
28,Female,T-shirt,Clothing,72,Mississippi,M,Magenta,Fall,4.6,No,Cash,Standard,No,No,18,PayPal,Fortnightly,26,0,32.9715285,-89.7348497
27,Female,Sandals,Footwear,77,Illinois,S,Gray,Fall,4.9,No,Bank Transfer,Store Pickup,No,No,46,Bank Transfer,Annually,1,0,40.0796606,-89.4337288
19,Female,Shoes,Footwear,74,Arkansas,L,Indigo,Winter,3.1,No,Venmo,2-Day Shipping,No,No,13,Bank Transfer,Fortnightly,26,0,35.2048883,-92.4479108
63,Female,Sandals,Footwear,39,Kansas,S,White,Winter,3.5,No,Cash,Next Day Air,No,No,5,Credit Card,Fortnightly,26,0,38.27312,-98.5821872
69,Female,Shorts,Clothing,80,Rhode Island,M,Indigo,Spring,4.9,No,Venmo,Next Day Air,No,No,11,Debit Card,Weekly,52,0,41.7962409,-71.5992372
65,Female,Backpack,Accessories,59,Florida,M,Green,Summer,4.4,No,Cash,Express,No,No,49,Credit Card,Weekly,52,0,27.7567667,-81.4639835
63,Female,Jacket,Outerwear,68,Missouri,M,Turquoise,Fall,4.4,No,Cash,Store Pickup,No,No,1,Debit Card,Fortnightly,26,0,38.7604815,-92.5617875
28,Female,Socks,Clothing,77,North Carolina,M,Peach,Fall,3.4,No,Credit Card,Next Day Air,No,No,11,Credit Card,Quarterly,4,0,35.6729639,-79.0392919
67,Female,Jewelry,Accessories,50,Alabama,M,Olive,Winter,3.0,No,Credit Card,2-Day Shipping,No,No,47,Cash,Every 3 Months,4,0,33.2588817,-86.8295337
51,Female,Pants,Clothing,45,Washington,L,Cyan,Fall,2.6,No,Credit Card,Next Day Air,No,No,20,Venmo,Monthly,12,0,38.8950368,-77.0365427
59,Female,Blouse,Clothing,71,Michigan,XL,Magenta,Summer,3.2,No,PayPal,Store Pickup,No,No,18,Venmo,Annually,1,0,43.6211955,-84.6824346
25,Female,Socks,Clothing,52,Washington,S,Silver,Fall,4.6,No,Credit Card,Store Pickup,No,No,43,PayPal,Quarterly,4,0,38.8950368,-77.0365427
31,Female,Shoes,Footwear,50,Vermont,S,White,Winter,3.8,No,Cash,Free Shipping,No,No,4,PayPal,Every 3 Months,4,0,44.5990718,-72.5002608
62,Female,Handbag,Accessories,66,Illinois,L,Pink,Summer,4.8,No,Bank Transfer,2-Day Shipping,No,No,20,Venmo,Quarterly,4,0,40.0796606,-89.4337288
51,Female,Sandals,Footwear,81,New York,S,Pink,Fall,4.5,No,Venmo,Free Shipping,No,No,7,PayPal,Monthly,12,0,40.7127281,-74.0060152
32,Female,Socks,Clothing,28,Rhode Island,M,Pink,Summer,4.2,No,Debit Card,2-Day Shipping,No,No,31,Bank Transfer,Fortnightly,26,0,41.7962409,-71.5992372
35,Female,Handbag,Accessories,65,Washington,M,Blue,Winter,2.7,No,Venmo,2-Day Shipping,No,No,41,Venmo,Fortnightly,26,0,38.8950368,-77.0365427
70,Female,Hat,Accessories,80,Virginia,M,White,Winter,4.5,No,Cash,Express,No,No,3,Bank Transfer,Monthly,12,0,37.1232245,-78.4927721
19,Female,Jewelry,Accessories,94,Wisconsin,S,Teal,Spring,4.9,No,PayPal,Free Shipping,No,No,16,PayPal,Monthly,12,0,44.4308975,-89.6884637
32,Female,Backpack,Accessories,30,Michigan,M,Gray,Fall,2.8,No,Cash,Standard,No,No,43,Cash,Annually,1,0,43.6211955,-84.6824346
56,Female,Shirt,Clothing,45,Texas,S,Beige,Fall,3.5,No,Debit Card,Standard,No,No,29,Bank Transfer,Fortnightly,26,0,31.2638905,-98.5456116
53,Female,Coat,Outerwear,91,Idaho,M,Violet,Summer,2.5,No,PayPal,Store Pickup,No,No,5,Cash,Bi-Weekly,26,0,43.6447642,-114.015407
22,Female,Sunglasses,Accessories,36,Iowa,S,Blue,Winter,2.9,No,Venmo,Standard,No,No,30,Debit Card,Quarterly,4,0,41.9216734,-93.3122705
26,Female,Gloves,Accessories,73,Connecticut,XL,Magenta,Fall,4.2,No,PayPal,Next Day Air,No,No,33,Debit Card,Monthly,12,0,41.6500201,-72.7342163
42,Female,Shirt,Clothing,60,Wyoming,M,Maroon,Fall,4.6,No,Venmo,Store Pickup,No,No,46,Venmo,Bi-Weekly,26,0,43.1700264,-107.568534
30,Female,Socks,Clothing,77,Mississippi,M,Purple,Winter,3.0,No,Bank Transfer,Free Shipping,No,No,17,Venmo,Fortnightly,26,0,32.9715285,-89.7348497
29,Female,Skirt,Clothing,86,Pennsylvania,L,Charcoal,Spring,4.4,No,PayPal,Free Shipping,No,No,47,Credit Card,Bi-Weekly,26,0,40.9699889,-77.7278831
47,Female,Shorts,Clothing,42,Tennessee,L,Red,Summer,2.6,No,PayPal,Standard,No,No,17,Cash,Bi-Weekly,26,0,35.7730076,-86.2820081
59,Female,Sandals,Footwear,70,Louisiana,M,Charcoal,Spring,4.8,No,PayPal,Free Shipping,No,No,17,Cash,Bi-Weekly,26,0,30.8703881,-92.007126
34,Female,Shirt,Clothing,44,Arkansas,L,Lavender,Summer,2.9,No,PayPal,Next Day Air,No,No,28,Bank Transfer,Every 3 Months,4,0,35.2048883,-92.4479108
52,Female,Sunglasses,Accessories,91,West Virginia,L,White,Spring,3.0,No,Venmo,Next Day Air,No,No,8,Cash,Monthly,12,0,38.4758406,-80.8408415
47,Female,Jewelry,Accessories,30,South Carolina,L,Red,Fall,4.5,No,Cash,Standard,No,No,8,Bank Transfer,Quarterly,4,0,33.6874388,-80.4363743
24,Female,Blouse,Clothing,23,Kansas,S,Violet,Fall,3.7,No,Venmo,Store Pickup,No,No,4,Bank Transfer,Bi-Weekly,26,0,38.27312,-98.5821872
63,Female,Sandals,Footwear,21,Michigan,XL,Orange,Summer,4.8,No,Credit Card,Next Day Air,No,No,24,PayPal,Weekly,52,0,43.6211955,-84.6824346
59,Female,Coat,Outerwear,34,Alabama,L,Turquoise,Spring,4.8,No,Venmo,Free Shipping,No,No,29,Cash,Fortnightly,26,0,33.2588817,-86.8295337
66,Female,Blouse,Clothing,46,South Dakota,M,Violet,Summer,4.7,No,Debit Card,2-Day Shipping,No,No,10,Venmo,Weekly,52,0,44.6471761,-100.348761
45,Female,Sweater,Clothing,41,Rhode Island,M,Blue,Winter,2.6,No,Venmo,Express,No,No,11,PayPal,Bi-Weekly,26,0,41.7962409,-71.5992372
38,Female,Skirt,Clothing,33,Florida,M,White,Fall,4.6,No,Bank Transfer,Standard,No,No,18,Bank Transfer,Fortnightly,26,0,27.7567667,-81.4639835
63,Female,Blouse,Clothing,48,Connecticut,L,Turquoise,Fall,3.4,No,Venmo,Next Day Air,No,No,26,Bank Transfer,Annually,1,0,41.6500201,-72.7342163
55,Female,Hoodie,Clothing,66,Pennsylvania,L,Pink,Winter,3.0,No,PayPal,Standard,No,No,39,Cash,Weekly,52,0,40.9699889,-77.7278831
25,Female,Skirt,Clothing,54,California,XL,Maroon,Spring,4.0,No,Credit Card,2-Day Shipping,No,No,4,Venmo,Annually,1,0,36.7014631,-118.755997
51,Female,Backpack,Accessories,55,Oklahoma,M,Olive,Fall,2.6,No,Cash,Store Pickup,No,No,24,Bank Transfer,Weekly,52,0,34.9550817,-97.2684063
28,Female,Handbag,Accessories,84,North Dakota,XL,Charcoal,Summer,3.4,No,Credit Card,Store Pickup,No,No,2,Bank Transfer,Every 3 Months,4,0,47.6201461,-100.540737
46,Female,Sandals,Footwear,66,New Mexico,M,Charcoal,Spring,4.5,No,Cash,Store Pickup,No,No,36,Cash,Annually,1,0,34.5802074,-105.996047
58,Female,Shoes,Footwear,65,South Carolina,M,Indigo,Spring,2.7,No,PayPal,Store Pickup,No,No,36,Venmo,Weekly,52,0,33.6874388,-80.4363743
30,Female,Sandals,Footwear,83,Michigan,S,Teal,Fall,2.9,No,Bank Transfer,Standard,No,No,23,PayPal,Every 3 Months,4,0,43.6211955,-84.6824346
68,Female,Sunglasses,Accessories,61,Missouri,L,Black,Winter,4.0,No,PayPal,Store Pickup,No,No,36,Credit Card,Quarterly,4,0,38.7604815,-92.5617875
28,Female,Skirt,Clothing,65,Colorado,L,Teal,Summer,3.2,No,PayPal,Free Shipping,No,No,2,Debit Card,Annually,1,0,38.7251776,-105.607716
26,Female,Sandals,Footwear,55,Kansas,M,Green,Spring,4.0,No,Credit Card,Store Pickup,No,No,17,Cash,Bi-Weekly,26,0,38.27312,-98.5821872
35,Female,Gloves,Accessories,79,Illinois,M,Gold,Fall,3.4,No,Bank Transfer,2-Day Shipping,No,No,19,Venmo,Weekly,52,0,40.0796606,-89.4337288
40,Female,Hoodie,Clothing,96,South Carolina,M,Red,Fall,4.9,No,Bank Transfer,Express,No,No,41,PayPal,Monthly,12,0,33.6874388,-80.4363743
31,Female,Socks,Clothing,43,Utah,M,Silver,Fall,3.6,No,Debit Card,Free Shipping,No,No,27,PayPal,Quarterly,4,0,39.4225192,-111.714358
60,Female,Jewelry,Accessories,40,Hawaii,M,Yellow,Summer,3.6,No,PayPal,2-Day Shipping,No,No,32,Bank Transfer,Fortnightly,26,0,19.593801499999998,-155.42837009716908
69,Female,Hat,Accessories,62,Texas,XL,Peach,Fall,3.2,No,Cash,Free Shipping,No,No,33,Cash,Annually,1,0,31.2638905,-98.5456116
51,Female,Blouse,Clothing,72,Oregon,M,Turquoise,Spring,3.7,No,Venmo,2-Day Shipping,No,No,24,PayPal,Quarterly,4,0,43.9792797,-120.737257
49,Female,Shoes,Footwear,87,Arizona,M,Peach,Spring,2.6,No,Cash,Express,No,No,31,Debit Card,Every 3 Months,4,0,34.395342,-111.763275
18,Female,Hat,Accessories,31,New York,S,Peach,Winter,3.9,No,Cash,Express,No,No,35,Credit Card,Weekly,52,0,40.7127281,-74.0060152
63,Female,Sunglasses,Accessories,34,Nebraska,S,Orange,Fall,3.4,No,Credit Card,Free Shipping,No,No,2,Bank Transfer,Monthly,12,0,41.7370229,-99.5873816
57,Female,Shirt,Clothing,53,Vermont,M,Charcoal,Fall,3.4,No,Bank Transfer,Next Day Air,No,No,42,Debit Card,Every 3 Months,4,0,44.5990718,-72.5002608
45,Female,T-shirt,Clothing,85,Maryland,XL,White,Summer,4.2,No,Venmo,Express,No,No,47,Bank Transfer,Every 3 Months,4,0,39.5162401,-76.9382069
36,Female,Pants,Clothing,50,Tennessee,L,Turquoise,Fall,2.9,No,Credit Card,Standard,No,No,44,Bank Transfer,Bi-Weekly,26,0,35.7730076,-86.2820081
20,Female,Pants,Clothing,91,Pennsylvania,M,Red,Summer,4.1,No,Cash,Free Shipping,No,No,8,Bank Transfer,Every 3 Months,4,0,40.9699889,-77.7278831
21,Female,Hat,Accessories,56,South Carolina,M,Peach,Fall,3.6,No,Debit Card,Free Shipping,No,No,13,Credit Card,Quarterly,4,0,33.6874388,-80.4363743
62,Female,Coat,Outerwear,60,Connecticut,L,Pink,Fall,4.0,No,Credit Card,Next Day Air,No,No,10,Cash,Annually,1,0,41.6500201,-72.7342163
23,Female,Jacket,Outerwear,34,Kentucky,XL,Yellow,Fall,4.0,No,PayPal,Standard,No,No,1,Credit Card,Fortnightly,26,0,37.5726028,-85.1551411
26,Female,Sandals,Footwear,30,Rhode Island,M,Beige,Spring,3.6,No,Venmo,Free Shipping,No,No,1,Debit Card,Monthly,12,0,41.7962409,-71.5992372
30,Female,Gloves,Accessories,71,Colorado,L,Green,Winter,3.1,No,PayPal,Express,No,No,18,Bank Transfer,Annually,1,0,38.7251776,-105.607716
18,Female,Dress,Clothing,100,Oklahoma,S,Turquoise,Winter,4.4,No,Bank Transfer,Next Day Air,No,No,2,PayPal,Annually,1,0,34.9550817,-97.2684063
47,Female,Belt,Accessories,85,Idaho,XL,Orange,Fall,4.3,No,Debit Card,Next Day Air,No,No,36,Debit Card,Every 3 Months,4,0,43.6447642,-114.015407
41,Female,Socks,Clothing,83,Maine,M,Gold,Summer,3.5,No,Credit Card,Next Day Air,No,No,17,Debit Card,Bi-Weekly,26,0,45.709097,-68.8590201
62,Female,Jacket,Outerwear,31,Vermont,L,Red,Winter,3.0,No,Credit Card,Standard,No,No,1,Debit Card,Annually,1,0,44.5990718,-72.5002608
28,Female,Boots,Footwear,82,Rhode Island,M,Teal,Spring,4.7,No,Bank Transfer,2-Day Shipping,No,No,50,Cash,Quarterly,4,0,41.7962409,-71.5992372
46,Female,Shirt,Clothing,79,Florida,M,Teal,Summer,2.5,No,Bank Transfer,2-Day Shipping,No,No,3,Credit Card,Bi-Weekly,26,0,27.7567667,-81.4639835
54,Female,Hat,Accessories,62,West Virginia,M,Lavender,Spring,3.1,No,Credit Card,2-Day Shipping,No,No,45,PayPal,Quarterly,4,0,38.4758406,-80.8408415
